state,distnum,distid,party,yearel,origvote,totvote,highestvote,sechighestvote,officeexp
35,3,256,200,1996,167758,216591,167758,48833,3
35,3,256,200,1998,149896,177174,149896,27278,4
35,4,257,100,1946,23234,80942,57708,23234,0
35,4,257,200,1946,57708,80942,57708,23234,0
35,4,257,100,1948,37511,103060,65549,37511,0
35,4,257,200,1948,65549,103060,65549,37511,1
35,4,257,100,1950,33562,98223,64661,33562,0
35,4,257,200,1950,64661,98223,64661,33562,2
35,4,257,100,1952,35628,133660,98032,35628,0
35,4,257,200,1952,98032,133660,98032,35628,3
35,4,257,100,1954,28695,96884,68189,28695,0
35,4,257,200,1954,68189,96884,68189,28695,4
35,4,257,100,1956,42583,124314,81731,42583,0
35,4,257,200,1956,81731,124314,81731,42583,5
35,4,257,100,1958,50870,97344,50870,46474,0
35,4,257,200,1958,46474,97344,50870,46474,6
35,4,257,100,1960,66699,136453,69754,66699,1
35,4,257,200,1960,69754,136453,69754,66699,0
36,1,258,100,1962,50924,112254,61330,50924,0
36,1,258,200,1962,61330,112254,61330,50924,0
36,1,258,100,1964,63208,133442,69575,63208,0
36,1,258,200,1964,69575,133442,69575,63208,0
36,1,258,100,1966,33694,99705,66011,33694,0
36,1,258,200,1966,66011,99705,66011,33694,1
36,1,258,100,1968,39692,125972,84114,39692,0
36,1,258,200,1968,84114,125972,84114,39692,2
36,1,258,100,1970,37688,109856,72168,37688,0
36,1,258,200,1970,72168,109856,72168,37688,3
36,1,258,100,1986,216258,286361,216258,66989,2
36,1,258,200,1986,66989,286361,216258,66989,0
36,1,258,100,1988,212583,299982,212583,84475,3
36,1,258,200,1988,84475,299982,212583,84475,0
36,1,258,100,1990,152530,233973,152530,81443,4
36,1,258,200,1990,81443,233973,152530,81443,0
36,2,259,100,1962,47825,104028,56203,47825,0
36,2,259,200,1962,56203,104028,56203,47825,0
36,2,259,100,1964,60751,115629,60751,54878,0
36,2,259,200,1964,54878,115629,60751,54878,1
36,2,259,100,1966,46993,97794,50801,46993,1
36,2,259,200,1966,50801,97794,50801,46993,0
36,2,259,100,1968,54655,112143,55962,54655,1
36,2,259,200,1968,55962,112143,55962,54655,1
36,2,259,100,1970,50416,100304,50416,49888,0
36,2,259,200,1970,49888,100304,50416,49888,0
36,98,260,100,1972,72850,268721,195360,72850,0
36,98,260,200,1972,195360,268721,195360,72850,4
36,98,260,100,1974,103504,233688,130184,103504,0
36,98,260,200,1974,130184,233688,130184,103504,5
36,98,260,100,1976,104263,289881,181018,104263,0
36,98,260,200,1976,181018,289881,181018,104263,6
36,98,260,100,1978,68016,220348,147746,68016,0
36,98,260,200,1978,147746,220348,147746,68016,7
36,98,260,100,1980,166437,293076,166437,124707,0
36,98,260,200,1980,124707,293076,166437,124707,0
36,98,260,100,1982,186534,260499,186534,72241,1
36,98,260,200,1982,72241,260499,186534,72241,0
36,98,260,100,1984,242968,308729,242968,65761,0
36,98,260,200,1984,65761,308729,242968,65761,0
36,98,260,100,1992,169273,286715,169273,117442,0
36,98,260,200,1992,117442,286715,169273,117442,0
36,98,260,100,1994,123134,235389,123134,105988,1
36,98,260,200,1994,105988,235389,123134,105988,0
36,98,260,100,1996,144833,263010,144833,113684,2
36,98,260,200,1996,113684,263010,144833,113684,0
36,98,260,200,1998,87511,212888,119668,87511,0
37,1,261,100,1946,48065,124785,76720,48065,0
37,1,261,200,1946,76720,124785,76720,48065,0
37,1,261,100,1948,85957,185019,99062,85957,0
37,1,261,200,1948,99062,185019,99062,85957,0
37,1,261,100,1950,74983,191156,116173,74983,0
37,1,261,200,1950,116173,191156,116173,74983,1
37,1,261,100,1952,69777,221226,151449,69777,0
37,1,261,200,1952,151449,221226,151449,69777,2
37,1,261,100,1954,74450,177247,102797,74450,0
37,1,261,200,1954,102797,177247,102797,74450,3
37,1,261,100,1956,116516,222351,116516,105835,0
37,1,261,200,1956,105835,222351,116516,105835,4
37,1,261,100,1958,107202,200590,107202,93388,1
37,1,261,200,1958,93388,200590,107202,93388,0
37,1,261,100,1960,103755,229788,126033,103755,0
37,1,261,200,1960,126033,229788,126033,103755,0
37,1,261,100,1962,78421,192396,113975,78421,0
37,1,261,200,1962,113975,192396,113975,78421,1
37,1,261,100,1964,92057,216848,124791,92057,0
37,1,261,200,1964,124791,216848,124791,92057,2
37,1,261,100,1966,40236,120828,80592,40236,0
37,1,261,200,1966,80592,120828,80592,40236,3
37,1,261,100,1968,61738,146970,85232,61738,0
37,1,261,200,1968,85232,146970,85232,61738,4
37,1,261,100,1970,71636,127966,71636,56330,0
37,1,261,200,1970,56330,127966,71636,56330,0
37,1,261,100,1972,94442,156031,94442,61589,1
37,1,261,200,1972,61589,156031,94442,61589,0
37,1,261,200,1974,78266,141605,78266,63339,0
37,1,261,100,1976,29533,152402,121587,29533,0
37,1,261,200,1976,121587,152402,121587,29533,1
37,1,261,100,1978,64683,129227,64683,64544,0
37,1,261,200,1978,64544,129227,64683,64544,0
37,1,261,100,1980,109910,167065,109910,57155,1
37,1,261,200,1980,57155,167065,109910,57155,0
37,1,261,100,1986,171462,289723,171462,118261,0
37,1,261,200,1986,118261,289723,171462,118261,0
37,1,261,100,1988,223759,311916,223759,88157,1
37,1,261,200,1988,88157,311916,223759,88157,0
37,1,261,100,1990,173814,257298,173814,83484,2
37,1,261,200,1990,83484,257298,173814,83484,0
37,2,262,100,1946,10008,38019,28011,10008,0
37,2,262,200,1946,28011,38019,28011,10008,0
37,2,262,100,1948,18988,55701,36713,18988,0
37,2,262,200,1948,36713,55701,36713,18988,1
37,2,262,100,1950,22737,57270,34533,22737,0
37,2,262,200,1950,34533,57270,34533,22737,0
37,2,262,100,1952,20561,66249,45688,20561,0
37,2,262,200,1952,45688,66249,45688,20561,1
37,2,262,100,1954,19444,53920,34476,19444,0
37,2,262,200,1954,34476,53920,34476,19444,2
37,2,262,100,1956,28984,65665,36681,28984,0
37,2,262,200,1956,36681,65665,36681,28984,3
37,2,262,100,1958,25491,57399,31908,25491,0
37,2,262,200,1958,31908,57399,31908,25491,4
37,2,262,100,1960,28666,71216,42550,28666,0
37,2,262,200,1960,42550,71216,42550,28666,5
37,2,262,100,1962,23243,60335,37092,23243,0
37,2,262,200,1962,37092,60335,37092,23243,6
37,2,262,100,1964,31208,70865,39657,31208,0
37,2,262,200,1964,39657,70865,39657,31208,7
37,2,262,100,1966,41155,104218,63063,41155,0
37,2,262,200,1966,63063,104218,63063,41155,8
37,2,262,100,1968,50683,124670,73987,50683,0
37,2,262,200,1968,73987,124670,73987,50683,9
37,2,262,100,1970,55925,107017,55925,51092,0
37,2,262,200,1970,51092,107017,55925,51092,0
37,2,262,100,1972,65415,144961,79546,65415,0
37,2,262,200,1972,79546,144961,79546,65415,0
37,2,262,100,1974,42119,130865,88746,42119,0
37,2,262,200,1974,88746,130865,88746,42119,1
37,2,262,100,1976,42968,142569,99601,42968,0
37,2,262,200,1976,99601,142569,99601,42968,2
37,2,262,100,1978,55516,126296,70780,55516,0
37,2,262,200,1978,70780,126296,70780,55516,3
37,2,262,100,1980,63447,152438,88991,63447,0
37,2,262,200,1980,88991,152438,88991,63447,0
37,98,263,100,1982,142122,275652,142122,133530,2
37,98,263,200,1982,133530,275652,142122,133530,1
37,98,263,100,1984,181401,316222,181401,134821,3
37,98,263,200,1984,134821,316222,181401,134821,0
37,98,263,100,1992,230070,332902,230070,89375,3
37,98,263,200,1992,89375,332902,230070,89375,0
37,98,263,100,1994,183036,305922,183036,112054,4
37,98,263,200,1994,112054,305922,183036,112054,0
37,98,263,100,1996,119547,323203,186393,119547,0
37,98,263,200,1996,186393,323203,186393,119547,0
37,98,263,100,1998,64433,258590,194157,64433,0
37,98,263,200,1998,194157,258590,194157,64433,1
40,1,264,100,1946,13863,18491,13863,4628,0
40,1,264,200,1946,4628,18491,13863,4628,0
40,1,264,100,1948,24746,30939,24746,5753,1
40,1,264,200,1948,5753,30939,24746,5753,0
40,1,264,100,1950,18741,23137,18741,2518,0
40,1,264,200,1950,2518,23137,18741,2518,0
40,1,264,100,1952,24836,24836,24836,NA,0
40,1,264,100,1954,16029,16029,16029,NA,1
40,1,264,100,1956,31839,62638,31839,30799,2
40,1,264,200,1956,30799,62638,31839,30799,0
40,1,264,100,1958,31765,31765,31765,NA,0
40,1,264,100,1960,53768,65197,53768,11429,1
40,1,264,200,1960,11429,65197,53768,11429,0
40,1,264,100,1962,21664,21664,21664,NA,2
40,1,264,100,1964,72819,92517,72819,19698,3
40,1,264,200,1964,19698,92517,72819,19698,0
40,1,264,100,1966,51016,51016,51016,NA,4
40,1,264,100,1968,96265,131950,96265,19229,5
40,1,264,200,1968,16456,131950,96265,19229,0
40,1,264,100,1970,71465,71465,71465,NA,6
40,1,264,100,1972,100901,129211,100901,28310,7
40,1,264,200,1972,28310,129211,100901,28310,0
40,1,264,100,1974,58338,58338,58338,NA,8
40,1,264,100,1976,70159,147835,71789,70159,0
40,1,264,200,1976,71789,147835,71789,70159,0
40,1,264,100,1978,34578,123736,89158,34578,0
40,1,264,200,1978,89158,123736,89158,34578,1
40,1,264,100,1980,13688,143818,130130,13688,0
40,1,264,200,1980,130130,143818,130130,13688,2
40,1,264,100,1982,62379,139305,76926,62379,0
40,1,264,200,1982,76926,139305,76926,62379,0
40,1,264,100,1984,79577,199816,118085,79577,0
40,1,264,200,1984,118085,199816,118085,79577,1
40,1,264,100,1986,63364,144077,80713,63364,0
40,1,264,200,1986,80713,144077,80713,63364,2
40,1,264,100,1988,49614,185551,135937,49614,0
40,1,264,200,1988,135937,185551,135937,49614,3
40,1,264,100,1990,69194,141194,72000,69194,0
40,1,264,200,1990,72000,141194,72000,69194,4
40,1,264,100,1992,89814,232028,133537,89814,0
40,1,264,200,1992,133537,232028,133537,89814,5
40,1,264,100,1994,45173,192468,142930,45173,0
40,1,264,200,1994,142930,192468,142930,45173,6
40,1,264,200,1996,165574,165574,165574,NA,7
40,1,264,200,1998,76474,99201,76474,13235,8
40,2,265,100,1946,19267,29345,19267,10078,0
40,2,265,200,1946,10078,29345,19267,10078,0
40,2,265,100,1948,28071,45905,28071,15800,0
40,2,265,200,1948,15800,45905,28071,15800,0
40,2,265,100,1950,14846,14846,14846,NA,1
40,2,265,100,1952,28948,28948,28948,NA,2
40,2,265,100,1954,18190,24433,18190,6243,3
40,2,265,200,1954,6243,24433,18190,6243,0
40,2,265,100,1956,46958,61441,46958,14483,4
40,2,265,200,1956,14483,61441,46958,14483,0
40,2,265,100,1958,32758,32758,32758,NA,5
40,2,265,100,1960,49750,65508,49750,15758,6
40,2,265,200,1960,15758,65508,49750,15758,0
40,2,265,100,1962,30306,40427,30306,10121,7
40,2,265,200,1962,10121,40427,30306,10121,0
40,2,265,100,1964,54315,79032,54315,17082,8
40,2,265,200,1964,17082,79032,54315,17082,0
40,2,265,100,1966,33761,33761,33761,NA,9
40,2,265,100,1968,43229,94413,43229,NA,0
40,2,265,100,1970,27367,71475,27367,NA,0
40,2,265,100,1972,28803,108475,28803,NA,0
40,2,265,100,1974,32923,82292,32923,NA,0
40,2,265,100,1976,41464,120845,41464,NA,0
40,2,265,100,1986,54491,110120,54491,46137,0
40,2,265,200,1986,46137,110120,54491,46137,0
40,2,265,100,1988,106666,176176,106666,62564,1
40,2,265,200,1988,62564,176176,106666,62564,0
40,2,265,100,1990,55179,71094,55179,15915,2
40,2,265,100,1992,99253,177050,99253,77797,3
40,2,265,200,1992,77797,177050,99253,77797,0
40,2,265,100,1994,81372,137747,81372,56375,4
40,2,265,200,1994,56375,137747,81372,56375,0
40,2,265,100,1996,106215,163801,106215,57586,5
40,2,265,200,1996,57586,163801,106215,57586,0
40,2,265,100,1998,67975,67975,67975,NA,6
40,3,266,100,1946,21947,29921,21947,7974,0
40,3,266,200,1946,7974,29921,21947,7974,0
40,3,266,100,1948,33950,46548,33950,11291,1
40,3,266,200,1948,11291,46548,33950,11291,0
40,3,266,100,1950,15300,17052,15300,1095,2
40,3,266,100,1952,36085,62573,36085,26488,3
40,3,266,200,1952,26488,62573,36085,26488,0
40,3,266,100,1954,19466,33554,19466,14088,4
40,3,266,200,1954,14088,33554,19466,14088,0
40,3,266,100,1956,46109,78056,46109,31947,5
40,3,266,200,1956,31947,78056,46109,31947,0
40,3,266,100,1958,34040,44708,34040,10668,6
40,3,266,200,1958,10668,44708,34040,10668,0
40,3,266,100,1960,52908,67815,52908,14907,7
40,3,266,100,1962,28914,58064,28914,584,8
40,3,266,100,1964,43880,127268,43880,43226,0
40,3,266,200,1964,43226,127268,43880,43226,0
40,3,266,100,1966,51576,51576,51576,NA,1
40,3,266,100,1968,94118,156200,94118,62082,2
40,3,266,200,1968,62082,156200,94118,62082,0
40,3,266,100,1970,73123,108753,73123,372,3
40,3,266,100,1972,102523,102523,102523,NA,4
40,3,266,100,1974,64627,72201,64627,7574,5
40,3,266,100,1976,129066,146569,129066,17503,6
40,3,266,100,1978,104550,119003,104550,14453,7
40,3,266,100,1980,60962,186887,96524,60962,0
40,3,266,200,1980,96524,186887,96524,60962,0
40,3,266,100,1982,63946,156874,92928,63946,0
40,3,266,200,1982,92928,156874,92928,63946,1
40,3,266,200,1984,169987,198543,169987,28556,2
40,3,266,100,1986,32961,111161,74525,32961,0
40,3,266,200,1986,74525,111161,74525,32961,0
40,3,266,200,1988,187354,187354,187354,NA,3
40,3,266,100,1990,36253,117695,77125,36253,0
40,3,266,200,1990,77125,117695,77125,36253,0
40,3,266,100,1992,132432,168212,132432,35780,0
40,3,266,200,1992,35780,168212,132432,35780,0
40,3,266,100,1994,108532,136612,108532,28080,1
40,3,266,200,1994,28080,136612,108532,28080,0
40,3,266,100,1996,118603,144384,118603,25781,2
40,3,266,200,1996,25781,144384,118603,25781,0
40,3,266,100,1998,48129,62582,48129,14453,3
40,4,267,100,1946,13636,15648,13636,2012,0
40,4,267,100,1948,22029,22029,22029,NA,0
40,4,267,100,1950,8325,8325,8325,NA,1
40,4,267,100,1952,23806,23806,23806,NA,2
40,4,267,100,1954,14728,14728,14728,NA,3
40,4,267,100,1956,51434,51434,51434,NA,4
40,4,267,100,1958,37679,43235,37679,5556,5
40,4,267,100,1960,39408,39408,39408,NA,6
40,4,267,100,1962,30642,30642,30642,NA,7
40,4,267,100,1964,53857,77539,53857,23682,8
40,4,267,200,1964,23682,77539,53857,23682,0
40,4,267,100,1966,45226,60053,45226,14827,9
40,4,267,100,1968,81723,114271,81723,32548,10
40,4,267,200,1968,32548,114271,81723,32548,0
40,4,267,100,1970,55246,90532,55246,25403,11
40,4,267,200,1970,25403,90532,55246,25403,0
40,4,267,100,1972,45776,122139,57520,45776,0
40,4,267,200,1972,57520,122139,57520,45776,0
40,4,267,100,1974,36489,101745,48032,36489,0
40,4,267,200,1974,48032,101745,48032,36489,1
40,4,267,100,1976,65982,140477,74495,65982,0
40,4,267,200,1976,74495,140477,74495,65982,2
40,4,267,200,1978,77827,77827,77827,NA,3
40,4,267,100,1980,59930,152487,92557,59930,0
40,4,267,200,1980,92557,152487,92557,59930,4
40,4,267,100,1982,80695,148403,80695,67708,0
40,4,267,200,1982,67708,148403,80695,67708,5
40,4,267,100,1984,120093,120093,120093,NA,1
40,4,267,100,1986,64699,64699,64699,NA,2
40,4,267,100,1988,134786,134786,134786,NA,3
40,4,267,100,1990,71051,90448,71051,12295,4
40,4,267,100,1992,147649,215935,147649,NA,5
40,4,267,100,1994,115055,186733,115055,71678,6
40,4,267,200,1994,71678,186733,115055,71678,0
40,4,267,100,1996,160100,203616,160100,NA,7
40,4,267,100,1998,64563,64563,64563,NA,8
40,5,268,100,1946,17741,24131,17741,6390,0
40,5,268,200,1946,6390,24131,17741,6390,0
40,5,268,100,1948,23879,23991,23879,112,1
40,5,268,100,1950,9433,9433,9433,NA,2
40,5,268,100,1952,19971,19971,19971,NA,3
40,5,268,100,1954,13042,13042,13042,NA,0
40,5,268,100,1956,39771,59034,39771,19263,1
40,5,268,200,1956,19263,59034,39771,19263,0
40,5,268,100,1958,26322,26322,26322,NA,2
40,5,268,100,1960,30154,30154,30154,NA,3
40,5,268,100,1962,13827,13827,13827,NA,4
40,5,268,100,1964,39867,62813,39867,22946,5
40,5,268,200,1964,22946,62813,39867,22946,0
40,5,268,100,1966,32312,57515,32312,25203,6
40,5,268,200,1966,25203,57515,32312,25203,0
40,5,268,100,1968,70681,129485,70681,34608,0
40,5,268,200,1968,34608,129485,70681,34608,7
40,5,268,100,1970,54274,74313,54274,20039,1
40,5,268,200,1970,20039,74313,54274,20039,0
40,5,268,100,1972,83772,83772,83772,NA,2
40,5,268,100,1974,52459,52459,52459,NA,3
40,5,268,100,1976,101038,101038,101038,NA,4
40,5,268,100,1978,83575,83575,83575,NA,5
40,5,268,100,1980,112143,112143,112143,NA,6
40,5,268,100,1982,88293,88293,88293,NA,7
40,5,268,100,1984,117738,117738,117738,NA,8
40,5,268,100,1986,73085,89636,73085,16551,9
40,5,268,100,1988,97242,179430,97242,78396,0
40,5,268,200,1988,78396,179430,97242,78396,0
40,5,268,100,1990,66532,66532,66532,NA,0
40,5,268,100,1992,133031,193061,133031,60030,1
40,5,268,200,1992,60030,193061,133031,60030,0
40,5,268,100,1994,95308,178863,95308,83555,2
40,5,268,200,1994,83555,178863,95308,83555,0
40,5,268,100,1996,120323,197819,120323,70869,0
40,5,268,200,1996,70869,197819,120323,70869,0
40,5,268,100,1998,73097,73097,73097,NA,1
40,6,269,100,1946,20068,30981,20068,10641,0
40,6,269,200,1946,10641,30981,20068,10641,0
40,6,269,100,1948,29589,45752,29589,15854,0
40,6,269,200,1948,15854,45752,29589,15854,0
40,6,269,100,1950,12287,12287,12287,NA,1
40,6,269,100,1952,31997,66038,34041,31997,2
40,6,269,200,1952,34041,66038,34041,31997,0
40,6,269,200,1954,32855,52732,32855,150,1
40,6,269,200,1956,51279,82582,51279,260,2
40,6,269,100,1958,28530,66577,37779,28530,0
40,6,269,200,1958,37779,66577,37779,28530,3
40,6,269,200,1960,60371,73071,60371,12700,4
40,6,269,200,1962,44060,67556,44060,216,5
40,6,269,100,1964,45113,103100,57987,45113,0
40,6,269,200,1964,57987,103100,57987,45113,6
40,6,269,100,1966,13113,68455,55342,13113,0
40,6,269,200,1966,55342,68455,55342,13113,7
40,6,269,100,1968,7221,98770,91549,7221,0
40,6,269,200,1968,91549,98770,91549,7221,8
40,6,269,200,1970,62350,83591,62350,NA,9
40,6,269,100,1972,53928,137648,75189,53928,0
40,6,269,200,1972,75189,137648,75189,53928,0
40,6,269,100,1974,27350,101453,45805,27350,0
40,6,269,200,1974,45805,101453,45805,27350,1
40,6,269,200,1976,90830,145945,90830,55115,2
40,6,269,200,1978,88647,88647,88647,NA,3
40,6,269,200,1980,123125,123125,123125,NA,4
40,6,269,100,1982,68192,137124,68192,66537,0
40,6,269,200,1982,66537,137124,68192,66537,0
40,6,269,100,1984,105207,196551,105207,91344,1
40,6,269,200,1984,91344,196551,105207,91344,0
40,6,269,100,1986,88230,126281,88230,38051,2
40,6,269,200,1986,38051,126281,88230,38051,0
40,6,269,100,1988,118369,185304,118369,66935,3
40,6,269,200,1988,66935,185304,118369,66935,0
40,6,269,100,1990,92968,111116,92968,18148,4
40,6,269,100,1992,84618,211927,127309,84618,0
40,6,269,200,1992,127309,211927,127309,84618,0
40,6,269,200,1994,126455,126455,126455,NA,1
40,6,269,100,1996,61485,199290,133576,61485,0
40,6,269,200,1996,133576,199290,133576,61485,2
40,6,269,100,1998,39487,128664,89177,39487,0
40,6,269,200,1998,89177,128664,89177,39487,3
40,7,270,100,1946,19535,31348,19535,11813,0
40,7,270,200,1946,11813,31348,19535,11813,0
40,7,270,100,1948,25799,42689,25799,16890,1
40,7,270,200,1948,16890,42689,25799,16890,0
40,7,270,100,1950,19932,28718,19932,8786,2
40,7,270,200,1950,8786,28718,19932,8786,0
40,7,270,100,1952,37360,47236,37360,9876,3
40,7,270,200,1952,9876,47236,37360,9876,0
40,7,270,100,1954,22025,29694,22025,7669,4
40,7,270,200,1954,7669,29694,22025,7669,0
40,7,270,100,1956,40069,58039,40069,17970,5
40,7,270,200,1956,17970,58039,40069,17970,0
40,7,270,100,1958,30486,39780,30486,9294,6
40,7,270,100,1960,42199,42199,42199,NA,7
40,7,270,100,1962,26302,52006,26302,25704,0
40,7,270,200,1962,25704,52006,26302,25704,0
40,7,270,100,1964,47888,68799,47888,20911,1
40,7,270,200,1964,20911,68799,47888,20911,0
40,7,270,100,1966,42532,71781,42532,29249,2
40,7,270,200,1966,29249,71781,42532,29249,0
40,7,270,100,1968,64717,118896,64717,51349,3
40,7,270,200,1968,51349,118896,64717,51349,0
40,7,270,200,1970,52716,85358,52716,NA,0
40,7,270,200,1972,89120,134633,89120,NA,1
40,7,270,100,1974,48611,102878,54267,48611,0
40,7,270,200,1974,54267,102878,54267,48611,2
40,7,270,200,1976,115508,141239,115508,25731,3
40,7,270,100,1978,46950,131467,84517,46950,0
40,7,270,200,1978,84517,131467,84517,46950,4
40,7,270,200,1980,139957,139957,139957,NA,5
40,7,270,100,1982,46514,128216,76752,46514,0
40,7,270,200,1982,76752,128216,76752,46514,6
40,7,270,100,1984,77624,193131,109110,77624,0
40,7,270,200,1984,109110,193131,109110,77624,0
40,7,270,200,1986,58927,58927,58927,NA,1
40,7,270,200,1988,136988,136988,136988,NA,2
40,7,270,100,1990,58684,140372,81688,58684,0
40,7,270,200,1990,81688,140372,81688,58684,0
40,7,270,200,1992,211618,254885,211618,43267,4
40,7,270,200,1994,176941,210161,176941,33220,5
40,7,270,100,1996,51206,252377,189644,51206,0
40,7,270,200,1996,189644,252377,189644,51206,6
40,7,270,200,1998,77044,97337,77044,20293,7
40,8,271,100,1946,21252,34202,21252,12950,0
40,8,271,200,1946,12950,34202,21252,12950,0
40,8,271,100,1948,33563,61276,33563,25420,1
